guid,dsmn,ptk,stk,title,image_url,about,date_generated,download_title,download_url
"usdm-2001-10-09","usdm","2001","10-09","USDM for 2001-10-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-10-09.png","","2001-10-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-10-16","usdm","2001","10-16","USDM for 2001-10-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-10-16.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2001-10-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-10-23","usdm","2001","10-23","USDM for 2001-10-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-10-23.png","","2001-10-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-10-30","usdm","2001","10-30","USDM for 2001-10-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-10-30.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2001-10-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-11-06","usdm","2001","11-06","USDM for 2001-11-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-11-06.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2001-11-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-11-13","usdm","2001","11-13","USDM for 2001-11-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-11-13.png","","2001-11-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-11-20","usdm","2001","11-20","USDM for 2001-11-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-11-20.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2001-11-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-11-27","usdm","2001","11-27","USDM for 2001-11-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-11-27.png","","2001-11-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-12-04","usdm","2001","12-04","USDM for 2001-12-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-12-04.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2001-12-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-12-11","usdm","2001","12-11","USDM for 2001-12-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-12-11.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2001-12-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-12-18","usdm","2001","12-18","USDM for 2001-12-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-12-18.png","","2001-12-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2001-12-25","usdm","2001","12-25","USDM for 2001-12-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2001/usdm--620--2001-12-25.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2001-12-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-01-01","usdm","2002","01-01","USDM for 2002-01-01","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-01-01.png","","2002-01-01","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-01-08","usdm","2002","01-08","USDM for 2002-01-08","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-01-08.png","Of ech of hem, so as it semed me, and whiche they weren, and of what degree; and eek in what array that they were inne: and at a knight than wol I first biginne.","2002-01-08","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-01-15","usdm","2002","01-15","USDM for 2002-01-15","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-01-15.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2002-01-15","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-01-22","usdm","2002","01-22","USDM for 2002-01-22","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-01-22.png","","2002-01-22","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-01-29","usdm","2002","01-29","USDM for 2002-01-29","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-01-29.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2002-01-29","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-02-05","usdm","2002","02-05","USDM for 2002-02-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-02-05.png","","2002-02-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-02-12","usdm","2002","02-12","USDM for 2002-02-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-02-12.png","That slepen al the night with open ye, so priketh hem nature in hir corages: than longen folk to goon on pilgrimages, and palmers for to seken straunge strondes, to ferne halwes, couthe in sondry londes.","2002-02-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-02-19","usdm","2002","02-19","USDM for 2002-02-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-02-19.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2002-02-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-02-26","usdm","2002","02-26","USDM for 2002-02-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-02-26.png","","2002-02-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-03-05","usdm","2002","03-05","USDM for 2002-03-05","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-03-05.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2002-03-05","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-03-12","usdm","2002","03-12","USDM for 2002-03-12","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-03-12.png","","2002-03-12","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-03-19","usdm","2002","03-19","USDM for 2002-03-19","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-03-19.png","And shortly, whan the sonne was to reste, so hadde I spoken with hem everichon, that I was of hir felawshipe anon, and made forward erly for to ryse, to take our wey, ther as I yow devyse.","2002-03-19","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-03-26","usdm","2002","03-26","USDM for 2002-03-26","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-03-26.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2002-03-26","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-04-02","usdm","2002","04-02","USDM for 2002-04-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-04-02.png","","2002-04-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-04-09","usdm","2002","04-09","USDM for 2002-04-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-04-09.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2002-04-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-04-16","usdm","2002","04-16","USDM for 2002-04-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-04-16.png","","2002-04-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-04-23","usdm","2002","04-23","USDM for 2002-04-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-04-23.png","Whan that aprille with his shoures soote the droghte of marche hath perced to the roote, and bathed every veyne in swich licour, of which vertu engendred is the flour.","2002-04-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-04-30","usdm","2002","04-30","USDM for 2002-04-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-04-30.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2002-04-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-05-07","usdm","2002","05-07","USDM for 2002-05-07","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-05-07.png","","2002-05-07","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-05-14","usdm","2002","05-14","USDM for 2002-05-14","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-05-14.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2002-05-14","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-05-21","usdm","2002","05-21","USDM for 2002-05-21","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-05-21.png","","2002-05-21","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-05-28","usdm","2002","05-28","USDM for 2002-05-28","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-05-28.png","At night was come in-to that hostelrye wel nyne and twenty in a compaignye, of sondry folk, by aventure y-falle.","2002-05-28","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-06-04","usdm","2002","06-04","USDM for 2002-06-04","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-06-04.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2002-06-04","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-06-11","usdm","2002","06-11","USDM for 2002-06-11","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-06-11.png","","2002-06-11","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-06-18","usdm","2002","06-18","USDM for 2002-06-18","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-06-18.png","But natheles, whyl I have tyme and space, er that I ferther in this tale pace, me thinketh it acordaunt to resoun, to telle yew al the condicioun.","2002-06-18","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-06-25","usdm","2002","06-25","USDM for 2002-06-25","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-06-25.png","","2002-06-25","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-07-02","usdm","2002","07-02","USDM for 2002-07-02","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-07-02.png","A knight ther was, and that a worthy man, that fro the tyme that he first bigan to ryden out, he loved chivalrye, trouthe and honour, fredom and curteisye.","2002-07-02","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-07-09","usdm","2002","07-09","USDM for 2002-07-09","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-07-09.png","Ful worthy was he in his lordes werre, and thereto hadde he riden (no man ferre) as wel in cristendom as hethenesse, and evere honoured for his worthinesse.","2002-07-09","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-07-16","usdm","2002","07-16","USDM for 2002-07-16","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-07-16.png","","2002-07-16","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-07-23","usdm","2002","07-23","USDM for 2002-07-23","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-07-23.png","Whan zephirus eek with his swete breeth inspired hath in every holt and heeth the tendre croppes, and the yonge sonne hath in the ram his halfe cours y-ronne, and smale fowles maken melodye.","2002-07-23","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-07-30","usdm","2002","07-30","USDM for 2002-07-30","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-07-30.png","","2002-07-30","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-08-06","usdm","2002","08-06","USDM for 2002-08-06","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-08-06.png","And specially, from every shires ende of engelond, to caunterbury they wende, the holy blisful martir for to seke, that hem hath holpen, whan that they were seke.","2002-08-06","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-08-13","usdm","2002","08-13","USDM for 2002-08-13","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-08-13.png","Bifel that, in that sesoun on a day, in southwerk at the tabard as I lay redy to wenden on my pilgrimage to caunterbury with ful devout corage.","2002-08-13","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-08-20","usdm","2002","08-20","USDM for 2002-08-20","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-08-20.png","","2002-08-20","620 PX, 940 PX, High res","example.com,example.com,example.com"
"usdm-2002-08-27","usdm","2002","08-27","USDM for 2002-08-27","http://datasnapshots-images.nemac.com:8080/usdm/620/2002/usdm--620--2002-08-27.png","In felawshipe, and pilgrims were they alle, that toward caunterbury wolden ryde; the chambres and the stables weren wyde, and wel we weren esed atte beste.","2002-08-27","620 PX, 940 PX, High res","example.com,example.com,example.com"
